"Unnamed: 0","StudentID","CourseID","SelectionDate"
"3238","S0165","MATH 207","2023-09-26"
"3239","S0165","MATH 125","2022-09-26"
"3240","S0165","MATH 124","2022-09-26"
"3241","S0165","MATH 208","2023-09-26"
"3242","S0165","MATH 126","2022-09-26"
"3243","S0165","MATH 125","2022-09-26"
"3244","S0165","MATH 124","2022-09-26"
"3245","S0165","MATH 224","2023-09-26"
"3246","S0165","MATH 282","2023-09-26"
"3247","S0165","E E 201","2023-09-26"
"3248","S0165","E E 280","2023-09-26"
"3249","S0166","AMATH 353","2023-09-26"
"3250","S0166","AMATH 351","2023-09-26"
"3251","S0166","MATH 125","2021-09-26"
"3252","S0166","MATH 124","2021-09-26"
"3253","S0166","MATH 135","2021-09-26"
"3254","S0166","MATH 134","2021-09-26"
"3255","S0166","MATH 136","2021-09-26"
"3256","S0166","MATH 135","2021-09-26"
"3257","S0166","MATH 134","2021-09-26"
"3258","S0166","AMATH 383","2023-09-26"
"3259","S0166","AMATH 351","2023-09-26"
"3260","S0166","MATH 125","2021-09-26"
"3261","S0166","MATH 124","2021-09-26"
"3262","S0166","AMATH 301","2023-09-26"
"3263","S0166","E E 391","2023-09-26"
"3264","S0166","E E 241","2022-09-26"
"3265","S0166","MATH 335 ","2023-09-26"
"3266","S0166","MATH 334","2023-09-26"
"3267","S0166","MATH 327","2023-09-26"
"3268","S0166","MATH 282","2022-09-26"
"3269","S0166","E E 280","2022-09-26"
"3270","S0166","E E 215","2022-09-26"
"3271","S0166","MATH 209","2022-09-26"
"3272","S0166","MATH 207","2022-09-26"
"3273","S0166","MATH 208","2022-09-26"
"3274","S0166","E E 242","2022-09-26"
"3275","S0166","MATH 207","2022-09-26"
"3276","S0167","E E 271","2023-09-26"
"3277","S0167","CSE 121","2022-09-26"
"3278","S0167","CSE 122","2022-09-26"
"3279","S0167","MATH 209","2023-09-26"
"3280","S0167","MATH 207","2023-09-26"
"3281","S0167","MATH 125","2022-09-26"
"3282","S0167","MATH 124","2022-09-26"
"3283","S0167","MATH 208","2023-09-26"
"3284","S0167","MATH 126","2022-09-26"
"3285","S0167","MATH 125","2022-09-26"
"3286","S0167","MATH 124","2022-09-26"
"3287","S0167","MATH 134","2022-09-26"
"3288","S0167","E E 205","2023-09-26"
"3289","S0167","MATH 126","2022-09-26"
"3290","S0167","E E 299","2023-09-26"
"3291","S0167","E E 233","2023-09-26"
"3292","S0167","E E 215","2023-09-26"
"3293","S0167","E E 242","2023-09-26"
"3294","S0168","MATH 208","2023-09-26"
"3295","S0168","MATH 126","2022-09-26"
"3296","S0168","MATH 125","2022-09-26"
"3297","S0168","MATH 124","2022-09-26"
"3298","S0168","MATH 134","2022-09-26"
"3299","S0168","MATH 224","2023-09-26"
"3300","S0168","MATH 126","2022-09-26"
"3301","S0168","MATH 125","2022-09-26"
"3302","S0168","MATH 124","2022-09-26"
"3303","S0168","MATH 134","2022-09-26"
"3304","S0168","MATH 136","2022-09-26"
"3305","S0168","MATH 282","2023-09-26"
"3306","S0168","MATH 209","2023-09-26"
"3307","S0168","MATH 207","2023-09-26"
"3308","S0168","MATH 208","2023-09-26"
"3309","S0168","E E 205","2023-09-26"
"3310","S0168","E E 215","2023-09-26"
"3311","S0168","E E 280","2023-09-26"
"3312","S0169","MATH 318","2023-09-26"
"3313","S0169","MATH 208","2022-09-26"
"3314","S0169","MATH 126","2021-09-26"
"3315","S0169","MATH 125","2021-09-26"
"3316","S0169","MATH 124","2021-09-26"
"3317","S0169","MATH 134","2021-09-26"
"3318","S0169","MATH 136","2021-09-26"
"3319","S0169","MATH 135","2021-09-26"
"3320","S0169","MATH 134","2021-09-26"
"3321","S0169","MATH 382","2023-09-26"
"3322","S0169","MATH 396","2023-09-26"
"3323","S0169","MATH 208","2022-09-26"
"3324","S0169","MATH 126","2021-09-26"
"3325","S0169","MATH 125","2021-09-26"
"3326","S0169","MATH 394","2023-09-26"
"3327","S0169","CSE 341","2023-09-26"
"3328","S0169","MATH 395","2023-09-26"
"3329","S0169","MATH 394","2023-09-26"
"3330","S0169","MATH 335 ","2023-09-26"
"3331","S0169","MATH 334","2023-09-26"
"3332","S0169","MATH 207","2022-09-26"
"3333","S0169","MATH 209","2022-09-26"
"3334","S0169","MATH 207","2022-09-26"
"3335","S0169","MATH 208","2022-09-26"
"3336","S0169","MATH 224","2022-09-26"
"3337","S0169","MATH 282","2022-09-26"
"3338","S0169","E E 280","2022-09-26"
"3339","S0170","MATH 134","2023-09-26"
"3340","S0170","CSE 131","2023-09-26"
"3341","S0170","CSE 110","2023-09-26"
"3342","S0170","MATH 136","2023-09-26"
"3343","S0170","MATH 135","2023-09-26"
"3344","S0170","MATH 134","2023-09-26"
"3345","S0170","CSE 123","2023-09-26"
"3346","S0170","CSE 122","2023-09-26"
"3347","S0170","CSE 121","2023-09-26"
"3348","S0171","MATH 112","2023-09-26"
"3349","S0171","MATH 111","2023-09-26"
"3350","S0171","MATH 120","2023-09-26"
"3351","S0171","MATH 124","2023-09-26"
"3352","S0171","MATH 103","2023-09-26"
"3353","S0171","MATH 125","2023-09-26"
"3354","S0171","MATH 124","2023-09-26"
"3355","S0171","MATH 102","2023-09-26"
"3356","S0171","MATH 109","2023-09-26"
"3357","S0172","AMATH 423","2023-09-26"
"3358","S0172","AMATH 351","2022-09-26"
"3359","S0172","MATH 125","2020-09-26"
"3360","S0172","MATH 124","2020-09-26"
"3361","S0172","MATH 135","2020-09-26"
"3362","S0172","MATH 134","2020-09-26"
"3363","S0172","MATH 207","2021-09-26"
"3364","S0172","MATH 125","2020-09-26"
"3365","S0172","MATH 124","2020-09-26"
"3366","S0172","AMATH 402","2023-09-26"
"3367","S0172","AMATH 351","2022-09-26"
"3368","S0172","MATH 125","2020-09-26"
"3369","S0172","MATH 124","2020-09-26"
"3370","S0172","MATH 135","2020-09-26"
"3371","S0172","AMATH 482","2023-09-26"
"3372","S0172","AMATH 301","2022-09-26"
"3373","S0172","AMATH 352","2022-09-26"
"3374","S0172","AMATH 422","2023-09-26"
"3375","S0172","MATH 207","2021-09-26"
"3376","S0172","AMATH 403","2023-09-26"
"3377","S0172","AMATH 401","2023-09-26"
"3378","S0172","AMATH 351","2022-09-26"
"3379","S0172","MATH 491","2023-09-26"
"3380","S0172","MATH 394","2022-09-26"
"3381","S0172","MATH 395","2022-09-26"
"3382","S0172","MATH 394","2022-09-26"
"3383","S0172","E E 476","2023-09-26"
"3384","S0172","E E 215","2021-09-26"
"3385","S0172","E E 271","2021-09-26"
"3386","S0172","E E 414","2023-09-26"
"3387","S0172","AMATH 353","2022-09-26"
"3388","S0172","E E 280","2021-09-26"
"3389","S0172","E E 215","2021-09-26"
"3390","S0172","E E 242","2021-09-26"
"3391","S0172","MATH 207","2021-09-26"
"3392","S0172","E E 201","2021-09-26"
"3393","S0173","CSE 180","2023-09-26"
"3394","S0173","MATH 124","2023-09-26"
"3395","S0173","CSE 163","2023-09-26"
"3396","S0173","CSE 122","2023-09-26"
"3397","S0173","CSE 123","2023-09-26"
"3398","S0173","MATH 120","2023-09-26"
"3399","S0173","CSE 110","2023-09-26"
"3400","S0173","MATH 109","2023-09-26"
"3401","S0173","CSE 121","2023-09-26"
"3402","S0174","CSE 123","2023-09-26"
"3403","S0174","MATH 100","2023-09-26"
"3404","S0174","CSE 131","2023-09-26"
"3405","S0174","MATH 102","2023-09-26"
"3406","S0174","CSE 142","2023-09-26"
"3407","S0174","MATH 135","2023-09-26"
"3408","S0174","MATH 134","2023-09-26"
"3409","S0174","MATH 109","2023-09-26"
"3410","S0174","CSE 112","2023-09-26"
"3411","S0175","E E 397","2023-09-26"
"3412","S0175","MATH 340","2023-09-26"
"3413","S0175","MATH 334","2023-09-26"
"3414","S0175","MATH 136","2021-09-26"
"3415","S0175","MATH 135","2021-09-26"
"3416","S0175","MATH 134","2021-09-26"
"3417","S0175","MATH 126","2021-09-26"
"3418","S0175","MATH 125","2021-09-26"
"3419","S0175","MATH 124","2021-09-26"
"3420","S0175","MATH 134","2021-09-26"
"3421","S0175","MATH 208","2022-09-26"
"3422","S0175","MATH 126","2021-09-26"
"3423","S0175","MATH 125","2021-09-26"
"3424","S0175","MATH 395","2023-09-26"
"3425","S0175","MATH 394","2023-09-26"
"3426","S0175","MATH 336","2023-09-26"
"3427","S0175","MATH 300","2023-09-26"
"3428","S0175","MATH 342","2023-09-26"
"3429","S0175","MATH 382","2023-09-26"
"3430","S0175","MATH 207","2022-09-26"
"3431","S0175","MATH 282","2022-09-26"
"3432","S0175","MATH 209","2022-09-26"
"3433","S0175","MATH 207","2022-09-26"
"3434","S0175","MATH 208","2022-09-26"
"3435","S0175","MATH 224","2022-09-26"
"3436","S0175","E E 280","2022-09-26"
"3437","S0175","E E 215","2022-09-26"
"3438","S0176","CSE 340","2023-09-26"
"3439","S0176","CSE 123","2021-09-26"
"3440","S0176","CSE 143","2021-09-26"
"3441","S0176","CSE 142","2021-09-26"
"3442","S0176","CSE 374","2023-09-26"
"3443","S0176","CSE 333","2023-09-26"
"3444","S0176","CSE 351","2023-09-26"
"3445","S0176","CSE 123","2021-09-26"
"3446","S0176","CSE 143","2021-09-26"
"3447","S0176","CSE 142","2021-09-26"
"3448","S0176","CSE 123","2021-09-26"
"3449","S0176","CSE 341","2023-09-26"
"3450","S0176","CSE 123","2021-09-26"
"3451","S0176","CSE 143","2021-09-26"
"3452","S0176","CSE 332","2023-09-26"
"3453","S0176","CSE 311","2023-09-26"
"3454","S0176","CSE 352","2023-09-26"
"3455","S0176","CSE 311","2023-09-26"
"3456","S0176","E E 271","2022-09-26"
"3457","S0176","MATH 207","2022-09-26"
"3458","S0176","E E 242","2022-09-26"
"3459","S0176","MATH 207","2022-09-26"
"3460","S0176","MATH 209","2022-09-26"
"3461","S0176","MATH 207","2022-09-26"
"3462","S0176","MATH 208","2022-09-26"
"3463","S0176","MATH 282","2022-09-26"
"3464","S0176","E E 241","2022-09-26"
"3465","S0177","E E 205","2023-09-26"
"3466","S0177","MATH 126","2022-09-26"
"3467","S0177","MATH 125","2022-09-26"
"3468","S0177","MATH 124","2022-09-26"
"3469","S0177","MATH 134","2022-09-26"
"3470","S0177","MATH 136","2022-09-26"
"3471","S0177","MATH 135","2022-09-26"
"3472","S0177","MATH 134","2022-09-26"
"3473","S0177","MATH 208","2023-09-26"
"3474","S0177","MATH 126","2022-09-26"
"3475","S0177","MATH 125","2022-09-26"
"3476","S0177","MATH 207","2023-09-26"
"3477","S0177","E E 241","2023-09-26"
"3478","S0177","MATH 224","2023-09-26"
"3479","S0177","E E 280","2023-09-26"
"3480","S0177","E E 215","2023-09-26"
"3481","S0177","E E 271","2023-09-26"
"3482","S0177","MATH 209","2023-09-26"
"3483","S0178","AMATH 401","2023-09-26"
"3484","S0178","MATH 126","2020-09-26"
"3485","S0178","MATH 125","2020-09-26"
"3486","S0178","MATH 124","2020-09-26"
"3487","S0178","MATH 134","2020-09-26"
"3488","S0178","MATH 136","2020-09-26"
"3489","S0178","MATH 135","2020-09-26"
"3490","S0178","MATH 134","2020-09-26"
"3491","S0178","AMATH 423","2023-09-26"
"3492","S0178","AMATH 351","2022-09-26"
"3493","S0178","MATH 125","2020-09-26"
"3494","S0178","MATH 124","2020-09-26"
"3495","S0178","MATH 207","2021-09-26"
"3496","S0178","AMATH 422","2023-09-26"
"3497","S0178","MATH 207","2021-09-26"
"3498","S0178","AMATH 483","2023-09-26"
"3499","S0178","AMATH 481","2023-09-26"
"3500","S0178","AMATH 301","2022-09-26"
"3501","S0178","AMATH 351","2022-09-26"
"3502","S0178","AMATH 352","2022-09-26"
"3503","S0178","AMATH 402","2023-09-26"
"3504","S0178","AMATH 351","2022-09-26"
"3505","S0178","CSE 402","2023-09-26"
"3506","S0178","CSE 332","2022-09-26"
"3507","S0178","CSE 311","2022-09-26"
"3508","S0178","CSE 351","2022-09-26"
"3509","S0178","AMATH 403","2023-09-26"
"3510","S0178","AMATH 401","2023-09-26"
"3511","S0178","AMATH 351","2022-09-26"
"3512","S0178","E E 233","2021-09-26"
"3513","S0178","E E 215","2021-09-26"
"3514","S0178","E E 205","2021-09-26"
"3515","S0178","E E 201","2021-09-26"
"3516","S0178","E E 280","2021-09-26"
"3517","S0178","E E 215","2021-09-26"
"3518","S0178","E E 241","2021-09-26"
"3519","S0179","MATH 318","2023-09-26"
"3520","S0179","MATH 208","2022-09-26"
"3521","S0179","MATH 126","2021-09-26"
"3522","S0179","MATH 125","2021-09-26"
"3523","S0179","MATH 124","2021-09-26"
"3524","S0179","MATH 134","2021-09-26"
"3525","S0179","MATH 136","2021-09-26"
"3526","S0179","MATH 135","2021-09-26"
"3527","S0179","MATH 134","2021-09-26"
"3528","S0179","CSE 332","2023-09-26"
"3529","S0179","CSE 311","2023-09-26"
"3530","S0179","CSE 123","2021-09-26"
"3531","S0179","CSE 143","2021-09-26"
"3532","S0179","MATH 327","2023-09-26"
"3533","S0179","MATH 300","2023-09-26"
"3534","S0179","MATH 334","2023-09-26"
"3535","S0179","MATH 382","2023-09-26"
"3536","S0179","MATH 394","2023-09-26"
"3537","S0179","CSE 391","2023-09-26"
"3538","S0179","MATH 209","2022-09-26"
"3539","S0179","MATH 207","2022-09-26"
"3540","S0179","MATH 208","2022-09-26"
"3541","S0179","MATH 282","2022-09-26"
"3542","S0179","E E 241","2022-09-26"
"3543","S0179","MATH 224","2022-09-26"
"3544","S0179","E E 299","2022-09-26"
"3545","S0179","E E 242","2022-09-26"
"3546","S0180","E E 361","2023-09-26"
"3547","S0180","E E 215","2022-09-26"
"3548","S0180","MATH 136","2021-09-26"
"3549","S0180","MATH 135","2021-09-26"
"3550","S0180","MATH 134","2021-09-26"
"3551","S0180","MATH 126","2021-09-26"
"3552","S0180","MATH 125","2021-09-26"
"3553","S0180","MATH 124","2021-09-26"
"3554","S0180","MATH 134","2021-09-26"
"3555","S0180","E E 397","2023-09-26"
"3556","S0180","E E 398","2023-09-26"
"3557","S0180","E E 393","2023-09-26"
"3558","S0180","E E 331","2023-09-26"
"3559","S0180","E E 233","2022-09-26"
"3560","S0180","E E 215","2022-09-26"
"3561","S0180","MATH 136","2021-09-26"
"3562","S0180","MATH 135","2021-09-26"
"3563","S0180","E E 371","2023-09-26"
"3564","S0180","E E 205","2022-09-26"
"3565","S0180","E E 215","2022-09-26"
"3566","S0180","MATH 335 ","2023-09-26"
"3567","S0180","MATH 334","2023-09-26"
"3568","S0180","E E 391","2023-09-26"
"3569","S0180","E E 241","2022-09-26"
"3570","S0180","MATH 224","2022-09-26"
"3571","S0180","E E 280","2022-09-26"
"3572","S0180","E E 215","2022-09-26"
"3573","S0181","E E 466","2023-09-26"
"3574","S0181","AMATH 342","2022-09-26"
"3575","S0181","MATH 125","2020-09-26"
"3576","S0181","MATH 124","2020-09-26"
"3577","S0181","MATH 135","2020-09-26"
"3578","S0181","MATH 134","2020-09-26"
"3579","S0181","MATH 208","2021-09-26"
"3580","S0181","MATH 126","2020-09-26"
"3581","S0181","MATH 125","2020-09-26"
"3582","S0181","MATH 124","2020-09-26"
"3583","S0181","MATH 134","2020-09-26"
"3584","S0181","E E 488","2023-09-26"
"3585","S0181","E E 487","2023-09-26"
"3586","S0181","E E 361","2022-09-26"
"3587","S0181","E E 215","2021-09-26"
"3588","S0181","MATH 136","2020-09-26"
"3589","S0181","MATH 465","2023-09-26"
"3590","S0181","MATH 464","2023-09-26"
"3591","S0181","MATH 208","2021-09-26"
"3592","S0181","E E 417","2023-09-26"
"3593","S0181","E E 416","2023-09-26"
"3594","S0181","E E 242","2021-09-26"
"3595","S0181","MATH 207","2021-09-26"
"3596","S0181","MATH 394","2022-09-26"
"3597","S0181","E E 436","2023-09-26"
"3598","S0181","E E 332","2022-09-26"
"3599","S0181","E E 331","2022-09-26"
"3600","S0181","E E 233","2021-09-26"
"3601","S0181","E E 215","2021-09-26"
"3602","S0181","CSE 401","2023-09-26"
"3603","S0181","CSE 332","2022-09-26"
"3604","S0181","CSE 311","2022-09-26"
"3605","S0181","CSE 351","2022-09-26"
"3606","S0181","E E 393","2022-09-26"
"3607","S0181","E E 271","2021-09-26"
"3608","S0181","E E 280","2021-09-26"
"3609","S0182","CSE 311","2023-09-26"
"3610","S0182","CSE 123","2021-09-26"
"3611","S0182","CSE 143","2021-09-26"
"3612","S0182","CSE 142","2021-09-26"
"3613","S0182","CSE 333","2023-09-26"
"3614","S0182","CSE 351","2023-09-26"
"3615","S0182","CSE 123","2021-09-26"
"3616","S0182","CSE 143","2021-09-26"
"3617","S0182","CSE 142","2021-09-26"
"3618","S0182","CSE 373","2023-09-26"
"3619","S0182","CSE 123","2021-09-26"
"3620","S0182","CSE 143","2021-09-26"
"3621","S0182","CSE 142","2021-09-26"
"3622","S0182","CSE 371","2023-09-26"
"3623","S0182","E E 205","2022-09-26"
"3624","S0182","E E 215","2022-09-26"
"3625","S0182","CSE 352","2023-09-26"
"3626","S0182","CSE 311","2023-09-26"
"3627","S0182","CSE 351","2023-09-26"
"3628","S0182","CSE 344","2023-09-26"
"3629","S0182","MATH 282","2022-09-26"
"3630","S0182","MATH 209","2022-09-26"
"3631","S0182","MATH 207","2022-09-26"
"3632","S0182","MATH 208","2022-09-26"
"3633","S0182","MATH 224","2022-09-26"
"3634","S0182","E E 280","2022-09-26"
"3635","S0182","E E 215","2022-09-26"
"3636","S0183","CSE 527","2023-09-26"
"3637","S0183","CSE 578","2023-09-26"
"3638","S0183","E E 510","2023-09-26"
"3639","S0183","E E 514","2023-09-26"
"3640","S0183","E E 505","2023-09-26"
"3641","S0183","CSE 521","2023-09-26"
"3642","S0183","CSE 506","2023-09-26"
"3643","S0183","CSE 501","2023-09-26"
"3644","S0183","CSE 505","2023-09-26"
"3645","S0184","E E 531","2023-09-26"
"3646","S0184","CSE 586","2023-09-26"
"3647","S0184","E E 575","2023-09-26"
"3648","S0184","E E 564","2023-09-26"
"3649","S0184","E E 543","2023-09-26"
"3650","S0184","E E 553","2023-09-26"
"3651","S0184","E E 530","2023-09-26"
"3652","S0184","E E 526","2023-09-26"
"3653","S0184","E E 525","2023-09-26"
"3654","S0185","CSE 352","2023-09-26"
"3655","S0185","CSE 311","2023-09-26"
"3656","S0185","CSE 123","2021-09-26"
"3657","S0185","CSE 143","2021-09-26"
"3658","S0185","CSE 142","2021-09-26"
"3659","S0185","CSE 351","2023-09-26"
"3660","S0185","CSE 123","2021-09-26"
"3661","S0185","CSE 143","2021-09-26"
"3662","S0185","CSE 142","2021-09-26"
"3663","S0185","CSE 340","2023-09-26"
"3664","S0185","CSE 123","2021-09-26"
"3665","S0185","CSE 143","2021-09-26"
"3666","S0185","CSE 142","2021-09-26"
"3667","S0185","MATH 327","2023-09-26"
"3668","S0185","MATH 300","2023-09-26"
"3669","S0185","MATH 334","2023-09-26"
"3670","S0185","CSE 341","2023-09-26"
"3671","S0185","E E 391","2023-09-26"
"3672","S0185","E E 241","2022-09-26"
"3673","S0185","E E 299","2022-09-26"
"3674","S0185","E E 280","2022-09-26"
"3675","S0185","E E 215","2022-09-26"
"3676","S0185","MATH 207","2022-09-26"
"3677","S0185","MATH 224","2022-09-26"
"3678","S0185","MATH 208","2022-09-26"
"3679","S0185","E E 205","2022-09-26"
"3680","S0185","E E 271","2022-09-26"
"3681","S0186","MATH 403","2023-09-26"
"3682","S0186","MATH 402","2023-09-26"
"3683","S0186","MATH 300","2022-09-26"
"3684","S0186","MATH 126","2020-09-26"
"3685","S0186","MATH 125","2020-09-26"
"3686","S0186","MATH 124","2020-09-26"
"3687","S0186","MATH 134","2020-09-26"
"3688","S0186","MATH 136","2020-09-26"
"3689","S0186","MATH 135","2020-09-26"
"3690","S0186","MATH 134","2020-09-26"
"3691","S0186","MATH 208","2021-09-26"
"3692","S0186","MATH 126","2020-09-26"
"3693","S0186","MATH 125","2020-09-26"
"3694","S0186","MATH 444","2023-09-26"
"3695","S0186","MATH 334","2022-09-26"
"3696","S0186","MATH 208","2021-09-26"
"3697","S0186","MATH 425","2023-09-26"
"3698","S0186","MATH 208","2021-09-26"
"3699","S0186","MATH 462","2023-09-26"
"3700","S0186","MATH 461","2023-09-26"
"3701","S0186","MATH 334","2022-09-26"
"3702","S0186","MATH 300","2022-09-26"
"3703","S0186","CSE 421","2023-09-26"
"3704","S0186","CSE 312","2022-09-26"
"3705","S0186","CSE 311","2022-09-26"
"3706","S0186","CSE 332","2022-09-26"
"3707","S0186","CSE 311","2022-09-26"
"3708","S0186","MATH 411","2023-09-26"
"3709","S0186","MATH 208","2021-09-26"
"3710","S0186","MATH 409","2023-09-26"
"3711","S0186","MATH 300","2022-09-26"
"3712","S0186","MATH 209","2021-09-26"
"3713","S0186","MATH 207","2021-09-26"
"3714","S0186","MATH 208","2021-09-26"
"3715","S0186","MATH 224","2021-09-26"
"3716","S0186","MATH 282","2021-09-26"
"3717","S0187","MATH 224","2023-09-26"
"3718","S0187","MATH 126","2022-09-26"
"3719","S0187","MATH 125","2022-09-26"
"3720","S0187","MATH 124","2022-09-26"
"3721","S0187","MATH 134","2022-09-26"
"3722","S0187","MATH 136","2022-09-26"
"3723","S0187","MATH 135","2022-09-26"
"3724","S0187","MATH 134","2022-09-26"
"3725","S0187","MATH 207","2023-09-26"
"3726","S0187","MATH 125","2022-09-26"
"3727","S0187","MATH 124","2022-09-26"
"3728","S0187","MATH 208","2023-09-26"
"3729","S0187","E E 215","2023-09-26"
"3730","S0187","MATH 282","2023-09-26"
"3731","S0187","E E 201","2023-09-26"
"3732","S0187","MATH 209","2023-09-26"
"3733","S0187","MATH 207","2023-09-26"
"3734","S0187","MATH 208","2023-09-26"
"3735","S0188","MATH 111","2023-09-26"
"3736","S0188","MATH 108","2023-09-26"
"3737","S0188","MATH 102","2023-09-26"
"3738","S0188","MATH 136","2023-09-26"
"3739","S0188","MATH 135","2023-09-26"
"3740","S0188","MATH 134","2023-09-26"
"3741","S0188","MATH 126","2023-09-26"
"3742","S0188","MATH 125","2023-09-26"
"3743","S0188","MATH 124","2023-09-26"
"3744","S0189","AMATH 503","2023-09-26"
"3745","S0189","AMATH 501","2023-09-26"
"3746","S0189","AMATH 575","2023-09-26"
"3747","S0189","AMATH 502","2023-09-26"
"3748","S0189","AMATH 524","2023-09-26"
"3749","S0189","AMATH 521","2023-09-26"
"3750","S0189","AMATH 570","2023-09-26"
"3751","S0189","AMATH 584","2023-09-26"
"3752","S0189","MATH 585","2023-09-26"
"3753","S0190","MATH 549","2023-09-26"
"3754","S0190","MATH 548","2023-09-26"
"3755","S0190","MATH 547","2023-09-26"
"3756","S0190","MATH 546","2023-09-26"
"3757","S0190","MATH 545","2023-09-26"
"3758","S0190","MATH 544","2023-09-26"
"3759","S0190","MATH 564","2023-09-26"
"3760","S0190","MATH 506","2023-09-26"
"3761","S0190","MATH 505","2023-09-26"
"3762","S0191","MATH 134","2023-09-26"
"3763","S0191","CSE 123","2023-09-26"
"3764","S0191","MATH 108","2023-09-26"
"3765","S0191","MATH 112","2023-09-26"
"3766","S0191","MATH 111","2023-09-26"
"3767","S0191","MATH 120","2023-09-26"
"3768","S0191","CSE 142","2023-09-26"
"3769","S0191","MATH 116","2023-09-26"
"3770","S0191","MATH 125","2023-09-26"
"3771","S0192","MATH 209","2023-09-26"
"3772","S0192","MATH 207","2023-09-26"
"3773","S0192","MATH 125","2022-09-26"
"3774","S0192","MATH 124","2022-09-26"
"3775","S0192","MATH 208","2023-09-26"
"3776","S0192","MATH 126","2022-09-26"
"3777","S0192","MATH 125","2022-09-26"
"3778","S0192","MATH 124","2022-09-26"
"3779","S0192","MATH 134","2022-09-26"
"3780","S0192","MATH 282","2023-09-26"
"3781","S0192","E E 241","2023-09-26"
"3782","S0192","CSE 122","2022-09-26"
"3783","S0192","CSE 123","2022-09-26"
"3784","S0192","MATH 224","2023-09-26"
"3785","S0192","MATH 126","2022-09-26"
"3786","S0192","E E 280","2023-09-26"
"3787","S0192","E E 215","2023-09-26"
"3788","S0192","E E 299","2023-09-26"
"3789","S0193","MATH 208","2023-09-26"
"3790","S0193","MATH 126","2022-09-26"
"3791","S0193","MATH 125","2022-09-26"
"3792","S0193","MATH 124","2022-09-26"
"3793","S0193","MATH 134","2022-09-26"
"3794","S0193","E E 271","2023-09-26"
"3795","S0193","CSE 121","2022-09-26"
"3796","S0193","CSE 122","2022-09-26"
"3797","S0193","E E 242","2023-09-26"
"3798","S0193","MATH 135","2022-09-26"
"3799","S0193","MATH 134","2022-09-26"
"3800","S0193","MATH 207","2023-09-26"
"3801","S0193","MATH 125","2022-09-26"
"3802","S0193","MATH 209","2023-09-26"
"3803","S0193","MATH 207","2023-09-26"
"3804","S0193","MATH 208","2023-09-26"
"3805","S0193","E E 205","2023-09-26"
"3806","S0193","E E 233","2023-09-26"
"3807","S0194","MATH 135","2023-09-26"
"3808","S0194","MATH 134","2023-09-26"
"3809","S0194","CSE 121","2023-09-26"
"3810","S0194","MATH 125","2023-09-26"
"3811","S0194","MATH 124","2023-09-26"
"3812","S0194","MATH 102","2023-09-26"
"3813","S0194","MATH 103","2023-09-26"
"3814","S0194","MATH 100","2023-09-26"
"3815","S0194","MATH 126","2023-09-26"
"3816","S0195","E E 474","2023-09-26"
"3817","S0195","CSE 123","2020-09-26"
"3818","S0195","CSE 143","2020-09-26"
"3819","S0195","CSE 142","2020-09-26"
"3820","S0195","E E 453","2023-09-26"
"3821","S0195","E E 452","2023-09-26"
"3822","S0195","E E 233","2021-09-26"
"3823","S0195","E E 215","2021-09-26"
"3824","S0195","MATH 136","2020-09-26"
"3825","S0195","MATH 135","2020-09-26"
"3826","S0195","MATH 134","2020-09-26"
"3827","S0195","MATH 126","2020-09-26"
"3828","S0195","MATH 125","2020-09-26"
"3829","S0195","MATH 124","2020-09-26"
"3830","S0195","E E 458","2023-09-26"
"3831","S0195","E E 447","2023-09-26"
"3832","S0195","E E 233","2021-09-26"
"3833","S0195","E E 215","2021-09-26"
"3834","S0195","E E 242","2021-09-26"
"3835","S0195","MATH 207","2021-09-26"
"3836","S0195","E E 452","2023-09-26"
"3837","S0195","E E 233","2021-09-26"
"3838","S0195","E E 215","2021-09-26"
"3839","S0195","E E 477","2023-09-26"
"3840","S0195","E E 469","2023-09-26"
"3841","S0195","E E 271","2021-09-26"
"3842","S0195","CSE 369","2022-09-26"
"3843","S0195","CSE 311","2022-09-26"
"3844","S0195","CSE 469","2023-09-26"
"3845","S0195","CSE 369","2022-09-26"
"3846","S0195","CSE 311","2022-09-26"
"3847","S0195","E E 351","2022-09-26"
"3848","S0195","E E 342","2022-09-26"
"3849","S0195","E E 361","2022-09-26"
"3850","S0195","E E 332","2022-09-26"
"3851","S0195","E E 331","2022-09-26"
"3852","S0196","MATH 135","2023-09-26"
"3853","S0196","MATH 134","2023-09-26"
"3854","S0196","CSE 163","2023-09-26"
"3855","S0196","CSE 122","2023-09-26"
"3856","S0196","CSE 123","2023-09-26"
"3857","S0196","MATH 109","2023-09-26"
"3858","S0196","MATH 111","2023-09-26"
"3859","S0196","MATH 102","2023-09-26"
"3860","S0196","MATH 116","2023-09-26"
"3861","S0197","MATH 134","2023-09-26"
"3862","S0197","MATH 136","2023-09-26"
"3863","S0197","MATH 135","2023-09-26"
"3864","S0197","MATH 134","2023-09-26"
"3865","S0197","MATH 126","2023-09-26"
"3866","S0197","MATH 125","2023-09-26"
"3867","S0197","MATH 124","2023-09-26"
"3868","S0197","MATH 134","2023-09-26"
"3869","S0197","MATH 102","2023-09-26"
"3870","S0198","E E 242","2023-09-26"
"3871","S0198","MATH 135","2022-09-26"
"3872","S0198","MATH 134","2022-09-26"
"3873","S0198","MATH 207","2023-09-26"
"3874","S0198","MATH 125","2022-09-26"
"3875","S0198","MATH 124","2022-09-26"
